customer_id,signup_date,age,gender,country,segment,is_churned,lifetime_value,email_opt_in,has_app
C08883,2022-10-22,25,F,CA,Budget Shopper,1,579.51,1,0
C08884,2023-06-08,35,F,JP,Regular,0,1519.13,1,0
C08885,2024-04-01,36,F,DE,Budget Shopper,0,801.06,1,0
C08886,2023-06-05,43,F,UK,Budget Shopper,0,677.47,0,1
C08887,2024-06-27,27,F,JP,Regular,0,933.55,1,0
C08888,2020-01-25,45,M,AU,Premium,0,2282.11,1,1
C08889,2023-09-26,21,M,FR,Budget Shopper,1,550.35,0,0
C08890,2021-06-16,28,F,UK,Premium,0,2423.19,1,1
C08891,2022-07-19,55,M,UK,Premium,0,2552.32,1,1
C08892,2020-04-18,22,F,US,Premium,0,3207.66,1,0
C08893,2022-11-05,27,M,AU,Budget Shopper,1,528.53,1,1
C08894,2021-02-08,19,Non-binary,US,Regular,0,1378.46,0,1
C08895,2023-04-30,25,F,FR,Budget Shopper,0,370.8,1,1
C08896,2021-10-04,36,F,IN,Budget Shopper,1,572.22,1,1
C08897,2021-07-04,43,F,CA,Regular,0,665.94,1,0
C08898,2021-04-11,34,F,US,Regular,0,1433.53,1,1
C08899,2021-12-10,31,M,US,Budget Shopper,0,488.39,0,1
C08900,2024-05-09,20,M,DE,Budget Shopper,1,338.95,0,1
C08901,2023-06-10,26,F,US,VIP,0,4765.58,1,0
C08902,2020-04-12,18,M,US,Premium,0,2739.36,0,0
C08903,2024-06-03,43,M,US,Regular,0,784.05,1,0
C08904,2022-01-19,44,M,CA,VIP,0,4013.67,1,1
C08905,2022-02-17,34,M,CA,Budget Shopper,0,461.76,1,0
C08906,2024-04-17,40,M,US,Regular,1,1353.93,1,1
C08907,2020-11-03,45,M,CA,Premium,0,1246.31,1,0
C08908,2021-08-20,36,M,UK,Regular,0,1250.79,1,0
C08909,2021-10-20,51,F,UK,Budget Shopper,0,479.43,0,0
C08910,2021-07-05,22,M,IN,Regular,0,1419.43,0,1
C08911,2022-09-11,30,M,US,Regular,0,1235.04,0,0
C08912,2021-06-29,29,F,CA,Regular,0,1498.48,0,0
C08913,2021-10-13,42,F,US,Regular,1,1237.65,1,0
C08914,2022-04-19,18,F,US,Regular,1,791.45,1,1
C08915,2023-04-08,52,Prefer not to say,CA,Budget Shopper,0,564.83,1,0
C08916,2023-12-31,41,F,DE,Regular,0,1259.95,1,0
C08917,2021-04-06,56,F,CA,Budget Shopper,0,423.84,1,0
C08918,2022-03-15,34,M,BR,VIP,0,4426.22,1,0
C08919,2020-05-12,28,F,AU,Premium,0,1004.95,1,0
C08920,2024-06-18,42,F,US,Regular,0,1323.84,0,0
C08921,2020-12-19,47,F,DE,Premium,0,2360.67,1,1
C08922,2023-12-30,26,M,DE,Budget Shopper,0,437.67,1,1
C08923,2023-09-20,18,Non-binary,DE,Regular,0,842.53,1,0
C08924,2022-02-18,18,M,UK,Regular,0,982.27,1,1
C08925,2022-02-17,38,F,JP,Regular,1,1238.9,1,0
C08926,2021-02-08,53,Prefer not to say,UK,Premium,0,2547.93,0,1
C08927,2024-02-28,19,F,AU,Occasional Visitor,0,746.2,0,1
C08928,2022-07-19,31,M,UK,Regular,0,780.69,1,1
C08929,2023-04-18,30,M,AU,Regular,0,1022.78,1,0
C08930,2022-08-16,58,F,US,Regular,0,886.77,0,0
C08931,2023-10-04,62,F,US,Budget Shopper,0,479.61,0,1
C08932,2022-08-19,40,M,UK,Budget Shopper,1,584.34,1,0
C08933,2023-11-25,45,F,CA,Occasional Visitor,0,702.48,1,1
C08934,2021-02-20,45,Non-binary,US,Premium,0,3433.32,1,0
C08935,2024-07-28,19,M,DE,Occasional Visitor,1,695.53,0,1
C08936,2021-06-29,43,M,IN,Budget Shopper,0,291.49,1,1
C08937,2022-01-01,22,F,IN,Budget Shopper,0,477.82,1,1
C08938,2022-02-02,32,F,US,Regular,0,946.08,0,0
C08939,2022-04-02,48,Non-binary,UK,VIP,0,9320.91,1,1
C08940,2021-06-14,35,F,IN,Budget Shopper,0,447.53,0,0
C08941,2022-07-30,48,M,MX,Budget Shopper,0,314.23,1,0
C08942,2023-05-11,50,F,US,Budget Shopper,0,505.15,1,1
C08943,2023-03-28,18,F,US,Premium,0,2302.06,1,1
C08944,2021-07-12,18,M,US,Premium,0,1700.61,1,1
C08945,2023-06-07,48,M,UK,Premium,0,2615.75,0,1
C08946,2023-02-15,49,F,AU,Budget Shopper,0,570.77,1,1
C08947,2022-09-14,38,M,US,Premium,0,2448.66,1,1
C08948,2021-11-06,39,Non-binary,DE,Regular,0,1026.63,1,1
C08949,2024-03-14,45,M,US,Budget Shopper,0,453.96,0,0
C08950,2021-11-27,45,M,US,Budget Shopper,0,422.08,1,0
C08951,2021-06-24,31,Non-binary,CA,Regular,0,747.62,1,1
C08952,2021-04-11,46,M,CA,Regular,0,1508.37,1,1
C08953,2024-06-13,30,M,US,Occasional Visitor,1,1287.52,1,0
C08954,2023-03-13,37,M,US,Regular,0,817.59,1,1
C08955,2021-09-11,37,Prefer not to say,US,Regular,0,934.28,1,0
C08956,2023-01-26,24,Prefer not to say,BR,Premium,0,1751.01,1,0
C08957,2020-12-19,26,M,IN,Premium,0,2934.4,1,0
C08958,2023-02-18,61,F,CA,Budget Shopper,0,373.11,1,1
C08959,2022-10-30,24,F,JP,Regular,1,1292.07,1,1
C08960,2023-01-26,39,M,CA,Budget Shopper,0,553.49,1,1
C08961,2023-08-05,41,M,US,Regular,0,1057.86,1,1
C08962,2023-03-29,34,F,UK,Premium,0,3215.93,1,1
C08963,2023-07-10,43,M,BR,Regular,0,1003.8,1,1
C08964,2024-03-03,38,F,DE,Regular,0,1100.63,0,0
C08965,2024-01-15,24,M,JP,Budget Shopper,1,347.91,1,1
C08966,2022-04-03,41,F,CA,Regular,0,428.63,0,1
C08967,2022-12-15,28,M,BR,Regular,0,1391.52,0,0
C08968,2020-09-09,55,M,AU,VIP,0,4227.12,0,1
C08969,2024-03-28,40,M,IN,Regular,1,1418.03,1,0
C08970,2023-05-18,26,Prefer not to say,MX,VIP,0,4559.61,0,1
C08971,2024-02-07,39,M,US,Regular,0,1070.07,1,0
C08972,2022-08-05,23,M,DE,Premium,0,2523.63,1,1
C08973,2023-12-20,38,M,US,Budget Shopper,0,432.57,1,1
C08974,2023-10-11,32,M,IN,Budget Shopper,0,298.09,1,1
C08975,2021-10-20,25,F,CA,Budget Shopper,0,391.08,1,0
C08976,2021-12-03,24,M,US,Budget Shopper,0,381.25,1,0
C08977,2021-11-09,64,F,UK,VIP,0,4958.08,1,1
C08978,2021-06-20,36,F,US,Premium,0,3070.2,1,1
C08979,2023-07-29,29,F,UK,Regular,1,900.45,1,0
C08980,2023-07-29,27,F,US,Regular,0,1072.62,1,0
C08981,2024-05-30,40,M,JP,Regular,0,1165.67,0,1
C08982,2023-10-04,27,F,CA,Regular,0,881.6,1,1
C08983,2020-01-15,21,F,MX,Premium,0,2631.21,0,1
C08984,2022-03-11,34,Non-binary,US,Regular,0,1402.63,1,1
C08985,2021-02-21,34,Prefer not to say,US,Premium,0,2636.13,0,1
C08986,2023-03-20,29,F,JP,Budget Shopper,0,493.72,1,1
C08987,2023-12-16,24,M,DE,Occasional Visitor,1,631.81,1,1
C08988,2024-06-02,30,M,US,Budget Shopper,0,485.17,1,1
C08989,2022-01-04,29,F,BR,Regular,0,892.97,1,0
C08990,2021-07-12,27,Non-binary,US,VIP,0,4266.68,1,0
C08991,2023-11-10,38,M,US,Budget Shopper,0,484.74,1,1
C08992,2022-04-14,61,F,FR,Budget Shopper,0,473.98,0,0
C08993,2021-02-27,50,M,FR,Regular,0,1384.1,0,0
C08994,2022-02-28,58,M,DE,Regular,0,938.32,1,1
C08995,2021-04-03,28,M,US,VIP,0,5485.81,1,1
C08996,2022-02-20,55,M,US,Premium,0,2121.25,1,1
C08997,2023-06-28,37,F,US,Regular,0,849.48,1,0
C08998,2024-04-13,46,M,UK,Occasional Visitor,1,921.33,1,1
C08999,2022-06-03,40,F,US,Regular,0,1215.2,1,0
C09000,2021-10-03,30,F,DE,VIP,0,4249.84,1,0
C09001,2021-07-03,43,F,BR,Budget Shopper,0,109.35,1,0
C09002,2023-02-19,40,M,MX,Regular,1,1408.17,1,1
C09003,2024-01-10,18,M,AU,Budget Shopper,0,597.15,1,0
C09004,2022-10-29,33,F,US,Budget Shopper,0,644.28,1,1
C09005,2020-03-18,45,F,UK,Premium,1,3124.69,1,1
C09006,2024-06-06,38,M,BR,Budget Shopper,0,501.84,1,1
C09007,2022-02-18,40,F,US,Regular,0,985.49,1,0
C09008,2022-08-13,25,Prefer not to say,US,Premium,0,1325.07,0,0
C09009,2024-02-20,38,M,US,Budget Shopper,0,516.95,0,1
C09010,2024-06-12,33,M,CA,Regular,1,976.43,1,0
C09011,2020-05-28,32,Prefer not to say,JP,Premium,0,1930.3,1,1
C09012,2020-08-25,26,F,UK,VIP,0,3301.54,1,1
C09013,2023-04-04,45,M,CA,Budget Shopper,1,371.21,1,1
C09014,2024-08-14,39,F,DE,Occasional Visitor,0,530.82,1,1
C09015,2021-12-04,37,M,IN,Premium,0,2995.76,1,1
C09016,2020-07-21,59,F,US,Premium,0,3069.39,1,1
C09017,2023-06-29,40,F,DE,Regular,0,895.87,0,0
C09018,2022-05-02,49,F,BR,Premium,0,3134.78,1,0
C09019,2021-08-19,38,Non-binary,JP,Premium,0,2461.64,1,1
C09020,2023-03-25,30,F,US,Regular,0,1503.77,1,1
C09021,2023-10-01,22,M,US,Occasional Visitor,0,919.3,1,1
C09022,2022-10-31,37,F,BR,VIP,0,5790.21,1,1
C09023,2021-02-28,18,F,BR,Regular,0,1167.38,1,1
C09024,2022-12-06,38,F,US,Premium,0,1966.96,0,0
C09025,2023-12-06,38,M,US,Regular,0,736.91,1,1
C09026,2022-05-27,32,M,US,Premium,0,2522.92,1,0
C09027,2022-11-05,33,Prefer not to say,DE,Premium,0,2342.79,1,1
C09028,2024-03-10,19,M,US,Budget Shopper,0,824.93,0,1
C09029,2021-07-27,51,F,US,Budget Shopper,1,593.46,1,1
C09030,2022-11-26,30,F,AU,Regular,0,867.76,0,1
C09031,2022-04-03,23,M,US,VIP,0,4894.52,0,1
C09032,2024-04-17,41,M,JP,Regular,1,998.7,1,1
C09033,2022-07-30,36,M,UK,VIP,0,4950.85,0,1
C09034,2023-01-29,30,M,UK,Regular,0,739.35,1,0
C09035,2022-12-13,29,F,JP,Budget Shopper,0,613.44,1,1
C09036,2020-07-02,34,M,US,VIP,0,4505.99,1,1
C09037,2022-02-09,51,M,US,Regular,0,1279.94,1,1
C09038,2022-07-07,40,F,UK,Regular,0,934.01,1,1
C09039,2024-01-30,34,F,CA,Budget Shopper,1,450.31,1,0
C09040,2024-01-05,45,M,UK,Budget Shopper,0,574.16,1,0
C09041,2023-03-31,35,M,JP,Budget Shopper,1,241.11,1,0
C09042,2023-07-08,39,F,MX,Regular,0,1371.5,1,1
C09043,2023-04-13,36,F,US,Regular,0,1504.21,1,1
C09044,2022-07-07,42,F,US,Regular,0,1498.85,1,1
C09045,2023-07-10,29,M,CA,Budget Shopper,0,412.38,1,1
C09046,2021-10-05,21,F,JP,Budget Shopper,1,537.72,0,1
C09047,2021-07-05,45,F,US,Regular,1,977.28,1,1
C09048,2023-10-06,53,F,US,Occasional Visitor,1,502.76,1,1
C09049,2024-03-23,21,Prefer not to say,US,Regular,0,1124.4,1,1
C09050,2021-04-07,37,F,JP,Budget Shopper,0,317.92,1,1
C09051,2021-12-31,29,M,US,Regular,0,1264.85,1,1
C09052,2021-03-12,45,F,CA,VIP,0,6023.48,0,1
C09053,2022-12-03,37,F,US,Premium,0,3174.74,0,1
C09054,2021-04-03,74,M,CA,Premium,0,2707.46,0,1
C09055,2023-02-13,31,M,US,VIP,0,4482.93,1,0
C09056,2024-06-14,53,M,CA,Regular,0,1048.04,1,0
C09057,2024-06-12,54,Non-binary,US,Occasional Visitor,0,824.56,1,0
C09058,2022-03-14,41,F,US,Budget Shopper,1,682.86,1,0
C09059,2022-02-02,35,F,US,Premium,0,3284.04,1,1
C09060,2022-05-03,36,F,IN,VIP,0,4894.86,1,1
C09061,2020-05-19,35,F,FR,VIP,0,6228.61,1,1
C09062,2023-11-29,48,F,US,Regular,0,958.09,1,0
C09063,2021-07-10,24,M,US,Premium,0,2661.76,1,1
C09064,2023-12-16,33,M,UK,Budget Shopper,0,456.32,1,0
C09065,2023-02-20,31,F,US,Regular,1,1167.08,1,1
C09066,2024-01-04,18,F,IN,Regular,0,873.98,1,1
C09067,2021-04-15,45,F,US,Regular,0,709.39,1,1
C09068,2020-02-24,47,Prefer not to say,DE,Premium,0,1652.24,1,0
C09069,2021-05-23,27,F,DE,Regular,0,1260.35,1,1
C09070,2024-01-21,47,M,BR,Budget Shopper,0,360.72,0,0
C09071,2024-06-21,18,M,FR,Regular,0,1006.18,1,1
C09072,2023-06-28,35,M,US,Premium,0,2934.24,0,1
C09073,2021-02-27,33,F,US,Premium,0,3072.21,1,0
C09074,2020-12-03,36,F,UK,Premium,1,1812.36,1,1
C09075,2022-03-23,35,M,US,Budget Shopper,1,199.96,1,1
C09076,2022-11-08,34,F,US,Premium,0,1917.86,1,1
C09077,2020-11-16,30,F,MX,Premium,0,2520.32,1,0
C09078,2022-11-30,33,M,US,Budget Shopper,0,583.9,1,0
C09079,2023-04-05,51,F,FR,Regular,0,775.57,1,1
C09080,2022-04-07,28,M,US,Regular,0,614.16,1,1
C09081,2022-08-27,62,F,US,Regular,0,850.36,1,1
C09082,2023-04-29,27,F,US,Budget Shopper,0,435.1,1,1
C09083,2023-10-06,37,M,US,Budget Shopper,1,760.95,1,1
C09084,2021-08-30,41,F,US,Budget Shopper,1,513.73,1,0
C09085,2022-10-16,31,F,JP,Budget Shopper,0,581.08,1,0
C09086,2021-07-16,51,M,DE,Budget Shopper,0,637.52,1,1
C09087,2020-01-20,41,F,US,Premium,0,2130.27,1,1
C09088,2023-04-04,32,F,US,Regular,1,1127.63,1,1
C09089,2022-09-08,51,F,MX,Regular,0,1169.57,1,1
C09090,2020-11-27,22,M,US,Premium,0,2763.78,1,0
C09091,2021-03-12,28,M,US,Regular,1,1064.64,1,0
C09092,2024-04-22,41,M,IN,Budget Shopper,0,630.5,1,0
C09093,2023-11-21,44,M,CA,Budget Shopper,0,637.94,0,0
C09094,2024-04-08,38,F,US,Budget Shopper,1,464.57,0,0
C09095,2021-05-26,33,Non-binary,DE,Regular,0,1308.75,1,1
C09096,2021-01-18,31,M,US,Regular,0,1207.03,1,1
C09097,2021-10-04,48,F,CA,Regular,1,1831.99,1,1
C09098,2021-05-09,37,F,US,Regular,1,1346.45,1,0
C09099,2024-02-22,24,F,BR,Occasional Visitor,1,877.25,1,1
C09100,2023-04-04,23,F,CA,Regular,0,943.45,1,1
C09101,2021-09-07,53,M,US,Regular,0,815.52,1,0
C09102,2022-05-22,26,F,CA,Regular,1,1245.13,0,0
C09103,2021-11-19,38,M,US,Premium,0,1375.03,1,1
C09104,2021-02-08,51,M,BR,Premium,0,3374.36,1,0
C09105,2021-08-10,41,F,US,Premium,0,1164.37,0,1
C09106,2023-01-24,25,M,US,Budget Shopper,0,371.35,0,0
C09107,2024-04-30,22,M,AU,Regular,0,1375.0,1,1
C09108,2021-01-30,57,M,US,Premium,0,2378.75,1,0
C09109,2021-04-23,22,M,US,Regular,0,1150.33,1,1
C09110,2024-10-15,28,M,AU,Occasional Visitor,0,662.5,0,0
C09111,2023-01-06,39,M,FR,Regular,0,1064.91,1,1
C09112,2022-08-26,32,M,US,Regular,0,1288.16,0,0
C09113,2023-07-09,41,F,UK,Regular,0,871.13,1,1
C09114,2024-06-06,18,F,CA,Regular,0,1027.93,1,1
C09115,2020-06-11,32,Non-binary,BR,Premium,0,2403.18,0,0
C09116,2024-01-04,43,Non-binary,DE,Budget Shopper,0,466.15,1,1
C09117,2023-03-24,43,F,CA,Regular,0,1306.48,0,1
C09118,2023-01-17,28,F,AU,Regular,0,1226.35,0,1
C09119,2023-01-07,22,M,US,VIP,0,4869.22,0,0
C09120,2022-01-24,37,M,UK,Regular,0,630.85,1,1
C09121,2024-08-29,19,Non-binary,DE,Occasional Visitor,0,1036.37,0,1
C09122,2021-12-29,50,Prefer not to say,UK,VIP,0,3845.32,1,0
C09123,2024-04-08,36,F,UK,Regular,0,1588.41,1,1
C09124,2021-08-19,26,F,US,VIP,0,3943.95,1,1
C09125,2024-07-22,22,M,CA,Occasional Visitor,0,850.83,0,1
C09126,2022-09-27,27,M,DE,Budget Shopper,1,579.49,0,0
C09127,2022-05-18,18,F,IN,Regular,0,1045.93,1,1
C09128,2024-03-20,40,M,US,Budget Shopper,0,538.99,1,0
C09129,2023-12-06,25,F,BR,Regular,1,1022.3,1,1
C09130,2021-10-15,39,F,US,Budget Shopper,0,736.15,1,1
C09131,2023-01-09,41,F,FR,Premium,0,2521.32,0,1
C09132,2023-01-15,46,F,CA,Regular,1,1067.99,1,0
C09133,2021-05-13,38,M,UK,Regular,0,1167.16,1,1
C09134,2023-09-04,48,M,BR,Budget Shopper,1,641.53,0,0
C09135,2020-07-26,51,F,UK,Premium,0,2634.25,1,0
C09136,2024-01-19,38,F,US,Regular,0,1150.44,1,1
C09137,2022-08-03,38,Prefer not to say,CA,Regular,1,705.47,0,1
C09138,2024-03-15,28,M,CA,Regular,0,1417.72,0,1
C09139,2021-04-19,23,M,FR,Budget Shopper,1,543.78,1,0
C09140,2023-09-06,50,M,US,Regular,1,977.52,1,0
C09141,2022-07-15,42,F,US,VIP,0,5408.39,1,0
C09142,2022-01-21,43,M,US,Budget Shopper,1,673.86,0,1
C09143,2020-09-17,27,M,CA,Premium,0,2829.03,1,1
C09144,2024-01-08,54,M,CA,Budget Shopper,0,746.07,1,1
C09145,2022-09-21,32,M,IN,Premium,0,2924.61,1,0
C09146,2022-01-16,25,F,US,Budget Shopper,0,258.83,0,0
C09147,2023-06-14,28,M,CA,Regular,0,1446.76,1,0
C09148,2021-11-04,53,F,MX,Regular,0,620.62,0,0
C09149,2021-08-20,21,F,US,Budget Shopper,1,668.87,1,0
C09150,2023-04-28,25,M,UK,Regular,0,1343.4,0,0
C09151,2023-11-29,69,M,MX,Regular,0,1561.99,0,1
C09152,2024-03-18,46,M,US,Regular,0,1221.79,0,1
C09153,2024-02-23,26,M,CA,Occasional Visitor,0,857.24,1,0
C09154,2021-07-02,22,F,US,Regular,0,1440.63,1,0
C09155,2021-11-24,18,Non-binary,US,VIP,0,3529.0,1,1
C09156,2023-05-19,36,M,AU,Regular,0,1111.09,1,1
C09157,2024-05-24,43,M,US,Budget Shopper,0,471.25,0,0
C09158,2023-04-18,53,F,BR,Budget Shopper,0,446.31,1,0
C09159,2022-10-16,18,F,UK,Regular,0,943.06,0,1
C09160,2023-01-22,19,M,US,Regular,0,1143.46,1,1
C09161,2020-04-28,33,F,US,VIP,0,5897.88,0,1
C09162,2020-01-22,68,M,IN,Premium,0,3292.38,0,0
C09163,2023-02-13,45,M,US,Regular,1,1021.68,0,1
C09164,2021-09-12,39,Prefer not to say,US,Regular,0,998.93,1,1
C09165,2023-02-23,20,F,US,Regular,0,324.23,0,1
C09166,2023-10-20,18,M,CA,Regular,0,1502.74,0,0
C09167,2022-03-02,35,Non-binary,US,Budget Shopper,0,330.25,1,0
C09168,2022-07-30,33,M,JP,Budget Shopper,0,560.05,0,0
C09169,2022-03-16,31,M,US,Regular,0,1180.46,0,0
C09170,2022-06-18,30,Prefer not to say,US,Budget Shopper,0,623.79,1,0
C09171,2021-11-07,26,F,UK,Premium,0,1872.25,1,1
C09172,2023-04-04,23,F,US,Budget Shopper,0,571.77,1,1
C09173,2023-05-31,51,M,AU,Budget Shopper,0,703.56,1,1
C09174,2023-06-17,24,M,BR,VIP,0,5290.64,1,1
C09175,2023-09-12,31,Non-binary,CA,Occasional Visitor,0,624.77,0,1
C09176,2024-01-18,34,M,IN,Regular,0,696.52,1,0
C09177,2023-02-07,43,F,AU,Regular,0,1509.46,1,1
C09178,2021-01-30,24,F,US,Premium,1,2136.49,0,1
C09179,2024-03-16,46,M,US,Budget Shopper,0,469.93,1,0
C09180,2023-06-21,28,F,DE,Regular,0,1795.34,1,0
C09181,2021-08-25,33,Non-binary,MX,Budget Shopper,0,615.37,1,1
C09182,2021-08-12,54,F,IN,Regular,0,1415.06,1,1
C09183,2024-06-16,23,M,CA,Occasional Visitor,0,1128.32,1,1
C09184,2022-07-20,43,F,US,Premium,0,1464.02,1,1
C09185,2023-06-27,47,M,AU,Occasional Visitor,0,1106.94,0,1
C09186,2022-03-12,38,M,DE,Premium,0,3402.53,0,1
C09187,2022-11-09,33,Non-binary,JP,Regular,0,977.31,1,1
C09188,2023-05-22,60,Prefer not to say,FR,Premium,0,2851.2,1,0
C09189,2022-08-04,34,M,US,Premium,0,2980.52,0,0
C09190,2024-03-06,37,F,CA,Regular,0,905.35,1,0
C09191,2021-02-13,30,Non-binary,UK,Budget Shopper,0,614.32,1,0
C09192,2023-09-03,36,F,UK,Regular,0,925.31,0,0
C09193,2022-03-02,46,M,DE,Budget Shopper,0,824.01,1,1
C09194,2022-12-08,31,M,BR,Regular,0,1144.46,1,1
C09195,2024-01-26,18,F,FR,Budget Shopper,0,570.89,0,1
C09196,2024-01-16,41,Non-binary,US,Regular,0,652.42,0,1
C09197,2021-10-15,22,M,US,Budget Shopper,0,549.5,0,1
C09198,2021-11-03,43,M,US,Budget Shopper,0,652.5,0,1
C09199,2023-07-12,34,F,DE,Regular,0,853.99,0,0
C09200,2024-01-26,46,F,DE,Budget Shopper,1,434.72,1,0
C09201,2024-05-20,23,Non-binary,UK,Occasional Visitor,0,657.83,1,0
C09202,2021-03-11,28,F,UK,Regular,1,782.59,1,0
C09203,2021-07-28,30,F,AU,Regular,0,743.78,1,0
C09204,2023-08-15,18,Non-binary,US,Budget Shopper,0,628.66,1,1
C09205,2022-08-04,48,F,CA,Premium,0,1640.59,1,1
C09206,2024-02-18,18,F,AU,Regular,1,609.5,1,1
C09207,2022-11-10,48,M,US,Regular,0,953.66,1,1
C09208,2022-06-30,40,F,US,Budget Shopper,1,506.27,1,1
C09209,2020-05-22,32,M,DE,Premium,0,2748.2,1,1
C09210,2022-09-24,39,F,US,VIP,0,3890.76,1,1
C09211,2024-04-26,38,M,UK,Regular,0,938.23,1,1
C09212,2021-02-27,30,M,BR,Budget Shopper,0,567.62,1,1
C09213,2022-09-20,38,Prefer not to say,US,Budget Shopper,0,613.06,0,0
C09214,2022-03-30,43,F,BR,Budget Shopper,1,655.44,0,0
C09215,2022-08-08,23,F,US,Premium,0,2687.72,1,0
C09216,2024-08-16,39,F,UK,Occasional Visitor,1,468.45,1,0
C09217,2023-10-05,18,M,US,Occasional Visitor,1,624.96,0,1
C09218,2023-04-29,18,M,FR,Premium,0,3152.38,0,1
C09219,2021-06-25,41,F,MX,Budget Shopper,0,721.35,1,0
C09220,2024-08-26,29,F,US,Occasional Visitor,1,782.46,1,1
C09221,2023-08-04,24,M,BR,Regular,0,1051.69,0,0
C09222,2021-07-27,34,M,FR,Regular,0,824.74,0,0
C09223,2022-05-09,30,M,JP,Premium,0,3252.19,0,0
C09224,2021-12-12,23,F,DE,Budget Shopper,0,367.71,1,1
C09225,2020-12-15,18,M,DE,Premium,0,3577.03,1,1
C09226,2023-07-21,18,M,JP,Occasional Visitor,1,783.67,1,0
C09227,2022-08-10,43,M,FR,Premium,0,1884.05,1,0
C09228,2022-10-27,29,F,IN,Premium,0,1330.13,1,0
C09229,2022-10-07,46,F,US,Regular,0,1025.62,1,1
C09230,2023-09-18,29,M,US,Budget Shopper,0,484.22,1,1
C09231,2021-03-20,39,M,DE,Premium,0,2208.73,1,0
C09232,2022-12-23,33,M,US,Regular,0,1101.39,1,1
C09233,2022-10-01,35,F,UK,VIP,0,6732.01,1,1
C09234,2022-07-04,36,M,IN,Budget Shopper,0,577.35,0,1
C09235,2023-02-27,29,Non-binary,DE,Regular,0,1153.57,1,1
C09236,2021-07-05,20,M,JP,Regular,0,1413.96,1,1
C09237,2021-10-09,44,F,US,Premium,0,1850.23,0,0
C09238,2022-12-21,54,M,US,Premium,0,2828.02,1,0
C09239,2024-08-21,54,F,US,Occasional Visitor,0,938.87,1,1
C09240,2022-01-18,28,F,MX,Budget Shopper,0,687.46,1,1
C09241,2022-11-27,26,M,UK,Regular,0,723.08,1,1
C09242,2023-03-02,28,M,BR,Budget Shopper,0,391.73,1,1
C09243,2024-04-12,32,M,US,Budget Shopper,0,398.73,1,0
C09244,2023-11-24,34,F,US,Regular,0,1231.5,1,0
C09245,2023-11-10,23,Non-binary,AU,Regular,0,1161.6,0,1
C09246,2023-08-19,18,F,CA,Regular,0,1256.13,0,0
C09247,2022-04-03,35,F,CA,Regular,1,520.61,0,1
C09248,2022-08-17,18,M,UK,Regular,0,1504.85,1,0
C09249,2021-06-27,33,F,UK,Premium,0,2541.01,1,0
C09250,2024-05-06,23,F,IN,Budget Shopper,0,569.07,0,1
C09251,2024-01-22,44,M,US,Regular,0,1201.84,0,0
C09252,2023-02-16,47,M,US,Premium,0,2023.31,1,1
C09253,2022-02-14,47,M,US,Premium,0,2710.81,1,1
C09254,2020-08-31,30,M,UK,Premium,0,2445.74,0,0
C09255,2021-07-03,21,Prefer not to say,AU,Budget Shopper,0,507.87,0,0
C09256,2021-12-17,25,M,DE,Regular,0,1235.63,1,1
C09257,2022-04-10,38,M,MX,VIP,0,4871.85,1,1
C09258,2022-04-11,18,M,CA,Regular,0,725.81,1,1
C09259,2023-04-17,51,M,UK,Regular,0,1050.09,1,1
C09260,2024-10-22,31,M,CA,Occasional Visitor,1,1125.0,1,0
C09261,2022-03-03,41,M,BR,Budget Shopper,0,430.82,1,0
C09262,2023-03-29,18,M,US,Premium,0,2456.45,0,0
C09263,2021-10-15,23,M,UK,VIP,0,6042.94,0,1
C09264,2023-10-21,18,F,UK,Budget Shopper,1,764.91,1,1
C09265,2020-03-17,47,F,JP,Premium,0,2246.55,1,1
C09266,2021-12-18,33,F,US,Regular,0,762.52,0,0
C09267,2023-04-02,41,M,US,VIP,0,5840.65,1,0
C09268,2023-02-05,35,M,DE,VIP,0,3984.66,1,1
C09269,2021-12-29,40,Prefer not to say,DE,VIP,0,5369.15,1,1
C09270,2021-02-11,30,M,US,Budget Shopper,0,575.75,1,1
C09271,2020-03-17,32,M,CA,Premium,0,2112.38,1,1
C09272,2021-06-23,33,M,CA,VIP,0,4659.92,1,1
C09273,2024-02-20,39,M,US,Regular,0,1325.29,1,1
C09274,2022-04-27,40,F,UK,Regular,0,1400.47,1,1
C09275,2024-02-03,68,F,US,Budget Shopper,0,505.53,1,1
C09276,2021-11-13,55,M,AU,VIP,0,5210.76,0,1
C09277,2022-12-17,18,F,US,Budget Shopper,0,359.51,1,1
C09278,2022-04-10,33,M,DE,Regular,0,1132.47,0,0
C09279,2020-10-14,30,F,UK,VIP,0,4510.44,0,1
C09280,2022-05-11,50,F,US,VIP,0,5098.32,1,0
C09281,2023-09-27,31,F,FR,Occasional Visitor,0,1083.64,1,0
C09282,2024-03-01,40,M,UK,Regular,0,790.31,1,0
C09283,2023-10-23,18,M,US,Budget Shopper,0,646.92,1,1
C09284,2023-09-25,18,F,JP,Regular,0,1153.56,1,0
C09285,2021-04-08,60,M,BR,Budget Shopper,0,496.63,1,1
C09286,2023-05-10,35,Non-binary,FR,VIP,0,3914.08,0,1
C09287,2022-09-22,23,F,CA,Regular,0,1176.87,0,0
C09288,2023-07-25,37,M,DE,Regular,0,1697.15,1,1
C09289,2021-09-02,22,F,US,Budget Shopper,0,181.55,1,1
C09290,2023-09-08,31,M,US,Regular,0,562.23,0,1
C09291,2021-02-11,18,M,CA,VIP,0,4779.02,1,1
