transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,discount_applied,status,payment_method,shipping_cost
T027679,C05654,P0850,2024-10-21 21:39:03,1,23.68,23.68,5,completed,credit_card,6.86
T089847,C09642,P0797,2024-10-21 21:48:00,1,33.13,33.13,0,refunded,bank_transfer,9.55
T068635,C01526,P0732,2024-10-21 22:09:38,1,17.24,17.24,0,refunded,debit_card,6.96
T066376,C02681,P0283,2024-10-21 22:12:16,1,31.72,31.72,10,completed,credit_card,4.51
T096513,C00990,P0618,2024-10-21 22:25:36,2,81.51,163.02,0,completed,google_pay,0.0
T037658,C06381,P0923,2024-10-21 22:35:02,1,34.48,34.48,0,refunded,paypal,7.1
T087661,C05128,P0591,2024-10-21 22:35:39,1,93.29,93.29,0,completed,paypal,0.0
T046234,C03923,P0248,2024-10-21 23:00:36,1,34.52,34.52,0,completed,bank_transfer,7.48
T026587,C04432,P0174,2024-10-21 23:04:02,4,30.83,123.33,25,completed,debit_card,0.0
T100023,C01930,P0100,2024-10-21 23:06:50,3,23.7,71.1,0,refunded,credit_card,0.0
T101419,C08943,P0554,2024-10-21 23:07:55,1,15.67,15.67,0,cancelled,google_pay,9.86
T107478,C05198,P0228,2024-10-21 23:12:46,1,81.0,81.0,5,completed,paypal,0.0
T022903,C06671,P0778,2024-10-21 23:14:22,1,86.19,86.19,0,cancelled,credit_card,0.0
T103201,C07982,P0809,2024-10-21 23:47:01,2,198.87,397.74,0,completed,credit_card,0.0
T044658,C01291,P0707,2024-10-22 00:01:35,1,145.48,145.48,0,completed,debit_card,0.0
T011167,C01309,P0955,2024-10-22 00:03:03,1,35.84,35.84,50,completed,credit_card,5.57
T081303,C06627,P0220,2024-10-22 00:06:32,1,93.84,93.84,0,completed,bank_transfer,0.0
T069591,C04491,P0795,2024-10-22 00:08:44,1,32.14,32.14,0,completed,credit_card,6.18
T046288,C08560,P0011,2024-10-22 00:13:47,1,21.01,21.01,0,completed,paypal,7.42
T101172,C05067,P0798,2024-10-22 00:16:01,1,21.5,21.5,0,pending,paypal,9.47
T060253,C06954,P0236,2024-10-22 00:18:21,1,32.6,32.6,0,completed,credit_card,8.3
T052230,C02100,P0556,2024-10-22 00:21:21,1,47.28,47.28,0,completed,credit_card,9.44
T087745,C09437,P0163,2024-10-22 00:33:02,1,40.44,40.44,0,completed,paypal,6.38
T106601,C03952,P0230,2024-10-22 00:35:56,1,38.73,38.73,0,refunded,debit_card,6.95
T023640,C02942,P0265,2024-10-22 00:36:17,1,43.86,43.86,0,completed,debit_card,5.04
T109132,C03427,P0246,2024-10-22 00:41:35,4,17.63,70.52,0,completed,google_pay,0.0
T080267,C09818,P0786,2024-10-22 00:43:23,1,21.0,21.0,0,completed,google_pay,5.18
T117540,C01320,P0799,2024-10-22 00:46:35,1,146.47,146.47,0,refunded,google_pay,0.0
T112677,C06753,P0419,2024-10-22 01:04:21,3,12.56,37.68,5,completed,credit_card,6.24
T093348,C03955,P0453,2024-10-22 01:08:11,1,57.64,57.64,0,completed,paypal,0.0
T074983,C05441,P0420,2024-10-22 01:13:51,2,22.53,45.06,0,completed,credit_card,7.99
T017214,C09505,P0168,2024-10-22 01:16:19,3,206.95,620.85,0,completed,paypal,0.0
T102732,C03534,P0847,2024-10-22 01:30:32,1,58.45,58.45,40,pending,debit_card,0.0
T062444,C01394,P0798,2024-10-22 01:32:09,1,21.5,21.5,0,completed,credit_card,7.28
T055071,C04368,P0220,2024-10-22 02:03:54,3,93.84,281.52,0,cancelled,credit_card,0.0
T009961,C03827,P0881,2024-10-22 02:09:54,1,11.97,11.97,50,cancelled,apple_pay,5.81
T021978,C09658,P0298,2024-10-22 02:23:38,1,59.1,59.1,40,refunded,debit_card,0.0
T017053,C01933,P0274,2024-10-22 02:36:48,1,156.04,156.04,0,completed,debit_card,0.0
T083596,C01826,P0310,2024-10-22 02:41:51,1,16.89,16.89,5,refunded,paypal,7.87
T031884,C04570,P0765,2024-10-22 02:48:36,1,132.15,132.15,0,completed,credit_card,0.0
T099303,C06842,P0570,2024-10-22 02:49:46,6,75.19,451.14,0,cancelled,credit_card,0.0
T113835,C01838,P0704,2024-10-22 02:58:55,1,16.97,16.97,0,completed,credit_card,4.15
T015213,C00830,P0855,2024-10-22 03:16:33,1,12.33,12.33,0,completed,credit_card,8.17
T019303,C02774,P0607,2024-10-22 03:17:58,1,118.58,118.58,40,pending,google_pay,0.0
T004607,C02579,P0559,2024-10-22 03:53:44,1,27.54,27.54,0,completed,paypal,9.05
T034120,C05725,P0892,2024-10-22 03:55:39,1,3.71,3.71,0,completed,google_pay,8.16
T008400,C04831,P0585,2024-10-22 03:56:50,3,275.42,826.26,0,completed,credit_card,0.0
T082156,C04376,P0572,2024-10-22 04:34:44,1,7.55,7.55,30,completed,paypal,5.03
T005802,C01930,P0186,2024-10-22 04:35:40,2,99.58,199.16,15,cancelled,credit_card,0.0
T079517,C09132,P0078,2024-10-22 04:44:23,1,64.7,64.7,10,cancelled,credit_card,0.0
T005517,C07063,P0980,2024-10-22 04:46:41,1,4.88,4.88,0,completed,bank_transfer,7.12
T106549,C03158,P0401,2024-10-22 04:56:02,2,92.42,184.84,0,completed,google_pay,0.0
T092927,C00631,P0626,2024-10-22 04:56:07,1,133.0,133.0,0,completed,credit_card,0.0
T057398,C04561,P0888,2024-10-22 04:58:16,1,73.3,73.3,0,completed,apple_pay,0.0
T111707,C02269,P0718,2024-10-22 05:01:37,1,36.95,36.95,0,pending,credit_card,4.05
T054180,C06392,P0064,2024-10-22 05:06:20,1,16.16,16.16,30,pending,paypal,4.26
T008202,C04554,P0879,2024-10-22 05:38:05,1,21.68,21.68,0,completed,debit_card,5.35
T116770,C01987,P0884,2024-10-22 05:49:09,1,25.52,25.52,0,cancelled,credit_card,8.59
T040525,C02170,P0111,2024-10-22 05:55:45,1,44.6,44.6,0,pending,debit_card,9.89
T116588,C07371,P0380,2024-10-22 05:57:59,3,43.47,130.41,0,completed,bank_transfer,0.0
T081628,C05702,P0803,2024-10-22 06:07:49,1,14.49,14.49,0,refunded,credit_card,6.76
T081658,C03828,P0939,2024-10-22 06:09:45,1,22.29,22.29,20,completed,paypal,8.56
T082498,C09435,P0411,2024-10-22 06:16:41,1,24.03,24.03,0,completed,paypal,9.07
T034178,C09806,P0913,2024-10-22 06:20:43,1,64.44,64.44,25,completed,google_pay,0.0
T093884,C05927,P0122,2024-10-22 06:31:47,1,10.65,10.65,30,refunded,debit_card,5.74
T007821,C07755,P0612,2024-10-22 06:38:56,1,213.61,213.61,0,completed,credit_card,0.0
T056519,C08194,P0752,2024-10-22 06:39:21,1,28.37,28.37,0,completed,credit_card,5.73
T029258,C08252,P0986,2024-10-22 06:42:23,1,11.73,11.73,0,completed,credit_card,4.34
T044339,C02993,P0358,2024-10-22 06:46:11,1,14.96,14.96,0,completed,credit_card,6.19
T064459,C09811,P0028,2024-10-22 06:57:16,2,12.38,24.76,0,cancelled,credit_card,4.88
T035733,C09784,P0672,2024-10-22 06:58:56,1,9.26,9.26,30,refunded,google_pay,8.58
T017171,C09077,P0852,2024-10-22 07:00:56,1,29.25,29.25,0,completed,credit_card,6.99
T059465,C09864,P0042,2024-10-22 07:11:19,1,79.32,79.32,5,refunded,google_pay,0.0
T082034,C01231,P0219,2024-10-22 07:31:45,3,55.53,166.59,0,completed,apple_pay,0.0
T081687,C08248,P0822,2024-10-22 07:33:27,1,117.45,117.45,0,completed,credit_card,0.0
T000978,C06369,P0544,2024-10-22 07:34:06,1,40.89,40.89,0,refunded,debit_card,8.66
T098252,C09487,P0675,2024-10-22 07:34:28,1,15.5,15.5,0,completed,credit_card,9.65
T011457,C08090,P0594,2024-10-22 07:59:57,1,21.46,21.46,50,cancelled,google_pay,5.57
T103506,C02263,P0231,2024-10-22 08:03:49,2,8.92,17.84,0,completed,paypal,8.28
T059773,C05405,P0586,2024-10-22 08:19:54,1,370.45,370.45,0,pending,credit_card,0.0
T038488,C03576,P0362,2024-10-22 08:32:25,1,34.1,34.1,40,completed,credit_card,8.63
T098190,C04902,P0538,2024-10-22 09:09:28,6,10.66,63.96,50,cancelled,paypal,0.0
T014595,C01883,P0960,2024-10-22 09:44:53,1,288.46,288.46,30,pending,debit_card,0.0
T045810,C05454,P0603,2024-10-22 09:59:20,1,13.88,13.88,15,completed,credit_card,6.33
T035324,C07819,P0070,2024-10-22 10:10:42,1,59.48,59.48,0,completed,credit_card,0.0
T016881,C08547,P0155,2024-10-22 10:17:43,2,18.09,36.18,0,completed,credit_card,9.58
T114883,C07203,P0411,2024-10-22 10:35:52,1,24.03,24.03,0,completed,credit_card,5.7
T020743,C08893,P0683,2024-10-22 10:40:45,1,67.14,67.14,0,cancelled,paypal,0.0
T045554,C04987,P0041,2024-10-22 10:48:55,1,36.32,36.32,0,pending,apple_pay,4.69
T009217,C00541,P0698,2024-10-22 10:53:13,2,10.86,21.72,0,completed,credit_card,5.18
T093647,C09147,P0120,2024-10-22 10:57:12,4,50.36,201.43,30,refunded,credit_card,0.0
T061524,C08746,P0601,2024-10-22 11:05:53,1,33.55,33.55,50,refunded,paypal,7.03
T021754,C09827,P0043,2024-10-22 11:13:03,1,21.4,21.4,0,refunded,debit_card,5.43
T078284,C09198,P0918,2024-10-22 11:19:08,1,145.26,145.26,10,cancelled,bank_transfer,0.0
T001414,C08077,P0074,2024-10-22 11:32:20,4,21.0,84.0,0,completed,google_pay,0.0
T033515,C05681,P0448,2024-10-22 11:36:57,4,20.13,80.52,0,completed,credit_card,0.0
T021380,C01730,P0490,2024-10-22 11:54:24,1,125.15,125.15,0,cancelled,debit_card,0.0
T019202,C08022,P0452,2024-10-22 11:58:36,1,24.01,24.01,0,completed,credit_card,5.78
T064630,C01006,P0667,2024-10-22 12:03:42,1,27.73,27.73,25,completed,google_pay,9.57
T017322,C01093,P0242,2024-10-22 12:05:30,1,43.31,43.31,5,completed,credit_card,8.85
T063409,C06035,P0836,2024-10-22 12:14:37,1,18.58,18.58,0,refunded,credit_card,6.26
T102771,C05504,P0169,2024-10-22 12:16:55,1,28.02,28.02,20,refunded,debit_card,7.62
T057114,C07916,P0304,2024-10-22 12:26:16,2,90.37,180.74,0,completed,paypal,0.0
T097419,C05687,P0053,2024-10-22 12:40:21,1,96.65,96.65,0,completed,credit_card,0.0
T072130,C00104,P0511,2024-10-22 12:41:40,1,46.06,46.06,15,completed,credit_card,4.19
T052202,C03322,P0215,2024-10-22 12:46:08,1,91.39,91.39,0,completed,credit_card,0.0
T033113,C01679,P0985,2024-10-22 13:07:40,1,24.84,24.84,0,refunded,apple_pay,5.47
T094727,C07127,P0904,2024-10-22 13:42:25,1,10.64,10.64,5,cancelled,apple_pay,9.71
T012450,C08497,P0248,2024-10-22 13:42:28,2,34.52,69.04,0,refunded,debit_card,0.0
T023586,C02959,P0426,2024-10-22 13:52:28,1,24.25,24.25,15,refunded,credit_card,9.42
T089540,C00325,P0054,2024-10-22 13:54:11,1,27.99,27.99,20,cancelled,apple_pay,7.77
T032422,C07367,P0109,2024-10-22 14:02:33,1,38.95,38.95,10,completed,apple_pay,6.5
T106610,C06159,P0182,2024-10-22 14:04:24,1,70.97,70.97,0,refunded,credit_card,0.0
T066162,C06506,P0736,2024-10-22 14:17:10,4,19.87,79.48,0,completed,credit_card,0.0
T029784,C04532,P0222,2024-10-22 14:17:31,1,52.5,52.5,0,cancelled,apple_pay,0.0
T091261,C06201,P0928,2024-10-22 14:17:34,1,15.24,15.24,0,completed,credit_card,8.28
T087292,C04450,P0321,2024-10-22 14:20:32,1,19.76,19.76,50,completed,credit_card,6.83
T114069,C06277,P0435,2024-10-22 14:34:17,3,71.68,215.04,0,completed,paypal,0.0
T058643,C04263,P0541,2024-10-22 14:43:16,1,11.1,11.1,30,pending,credit_card,7.07
T004265,C05989,P0321,2024-10-22 15:09:17,1,19.76,19.76,50,completed,paypal,7.83
T007287,C09192,P0955,2024-10-22 15:21:20,1,35.84,35.84,50,completed,google_pay,7.18
T117388,C07883,P0181,2024-10-22 15:27:35,2,4.03,8.06,40,cancelled,google_pay,9.82
T113408,C00483,P0202,2024-10-22 15:27:45,5,20.12,100.6,0,completed,apple_pay,0.0
T005025,C09022,P0881,2024-10-22 15:35:53,1,11.97,11.97,50,pending,credit_card,5.38
T058339,C00319,P0970,2024-10-22 15:38:43,1,48.71,48.71,0,completed,credit_card,5.7
T069470,C05486,P0125,2024-10-22 15:49:02,1,33.36,33.36,0,pending,paypal,6.16
T055326,C04834,P0991,2024-10-22 16:05:58,1,33.23,33.23,0,completed,credit_card,4.64
T115480,C04284,P0966,2024-10-22 16:07:00,3,93.86,281.56,25,pending,paypal,0.0
T029565,C09197,P0764,2024-10-22 16:08:37,1,12.94,12.94,0,pending,google_pay,7.76
T067497,C04452,P0398,2024-10-22 16:26:08,1,41.59,41.59,0,cancelled,credit_card,6.35
T014684,C05449,P0000,2024-10-22 16:33:15,1,34.82,34.82,0,completed,apple_pay,5.37
T085035,C00253,P0043,2024-10-22 16:44:12,1,21.4,21.4,0,pending,apple_pay,8.6
T061706,C01009,P0499,2024-10-22 16:52:45,1,15.36,15.36,0,cancelled,google_pay,5.35
T038132,C02519,P0338,2024-10-22 16:53:46,1,8.66,8.66,0,completed,paypal,5.21
T045226,C08022,P0485,2024-10-22 17:21:52,2,237.57,475.14,0,pending,debit_card,0.0
T001167,C02069,P0797,2024-10-22 17:21:58,4,33.13,132.52,0,pending,paypal,0.0
T098223,C00308,P0701,2024-10-22 17:25:22,1,128.89,128.89,0,completed,debit_card,0.0
T011237,C03187,P0494,2024-10-22 17:49:11,1,44.94,44.94,0,completed,paypal,7.72
T085844,C06476,P0025,2024-10-22 18:11:05,1,46.47,46.47,0,completed,debit_card,5.1
T010731,C04057,P0650,2024-10-22 18:22:05,1,27.72,27.72,0,completed,bank_transfer,6.91
T057338,C06713,P0658,2024-10-22 18:30:13,1,85.97,85.97,0,pending,credit_card,0.0
T069096,C08037,P0895,2024-10-22 18:42:49,2,68.31,136.63,5,refunded,credit_card,0.0
T115689,C06736,P0737,2024-10-22 18:47:16,6,96.12,576.72,20,completed,credit_card,0.0
T116548,C07286,P0798,2024-10-22 18:57:18,7,21.5,150.5,0,completed,debit_card,0.0
T115106,C03103,P0515,2024-10-22 19:03:45,3,31.08,93.22,50,completed,credit_card,0.0
T073472,C00274,P0090,2024-10-22 19:14:21,1,5.71,5.71,0,completed,debit_card,9.78
T046589,C04299,P0205,2024-10-22 19:26:39,1,17.21,17.21,0,completed,apple_pay,8.78
T011332,C07202,P0942,2024-10-22 19:34:47,1,55.09,55.09,0,completed,debit_card,0.0
T114484,C07863,P0319,2024-10-22 19:45:33,1,230.34,230.34,0,pending,bank_transfer,0.0
T080292,C02380,P0782,2024-10-22 20:07:36,1,67.13,67.13,40,refunded,credit_card,0.0
T083779,C08188,P0284,2024-10-22 20:15:16,3,34.33,102.98,20,refunded,credit_card,0.0
T039998,C04431,P0302,2024-10-22 20:19:37,1,34.82,34.82,0,completed,credit_card,7.31
T106116,C08527,P0767,2024-10-22 20:21:03,2,20.74,41.48,0,completed,debit_card,8.56
T098633,C01082,P0827,2024-10-22 20:33:03,2,18.22,36.44,0,completed,credit_card,6.99
T030042,C08979,P0822,2024-10-22 20:38:33,2,117.45,234.9,0,completed,google_pay,0.0
T068926,C04736,P0260,2024-10-22 20:50:31,1,9.75,9.75,50,completed,debit_card,5.93
T008674,C03202,P0499,2024-10-22 21:13:51,1,15.36,15.36,0,completed,debit_card,4.34
T036048,C05519,P0264,2024-10-22 21:25:25,1,16.47,16.47,0,pending,credit_card,8.44
T113143,C08429,P0521,2024-10-22 21:30:57,1,29.83,29.83,0,completed,credit_card,9.86
T089047,C05051,P0008,2024-10-22 21:42:24,1,11.01,11.01,40,completed,credit_card,6.42
T081195,C09215,P0978,2024-10-22 21:47:17,1,18.29,18.29,40,completed,paypal,4.23
T033216,C06749,P0245,2024-10-22 21:53:02,1,21.35,21.35,0,completed,debit_card,5.91
T079051,C03525,P0285,2024-10-22 21:56:32,1,9.7,9.7,0,cancelled,google_pay,9.71
T110053,C08741,P0864,2024-10-22 21:57:33,2,14.44,28.88,30,cancelled,debit_card,6.04
T045660,C04812,P0980,2024-10-22 21:58:36,1,4.88,4.88,0,completed,bank_transfer,6.7
T021889,C02927,P0351,2024-10-22 22:19:04,1,12.69,12.69,0,completed,paypal,5.44
T088851,C04107,P0136,2024-10-22 22:21:46,1,110.43,110.43,0,completed,paypal,0.0
T056356,C08676,P0377,2024-10-22 22:24:06,1,38.44,38.44,50,completed,apple_pay,7.77
T057495,C03403,P0451,2024-10-22 22:26:41,1,8.38,8.38,0,completed,apple_pay,8.21
T030320,C07626,P0525,2024-10-22 22:27:03,3,122.97,368.91,0,pending,paypal,0.0
T105476,C07639,P0730,2024-10-22 22:46:26,1,29.33,29.33,0,pending,apple_pay,8.0
T023603,C02527,P0392,2024-10-22 22:53:48,1,22.62,22.62,0,completed,credit_card,4.99
T076214,C01812,P0845,2024-10-22 23:03:45,1,39.82,39.82,40,completed,debit_card,7.25
T069331,C04591,P0756,2024-10-22 23:09:23,1,55.83,55.83,0,refunded,credit_card,0.0
T050449,C08933,P0753,2024-10-22 23:18:47,4,5.87,23.48,0,completed,bank_transfer,4.69
T050687,C01291,P0005,2024-10-22 23:25:01,1,26.06,26.06,0,cancelled,paypal,7.66
T090477,C03550,P0199,2024-10-22 23:38:07,1,96.71,96.71,0,pending,bank_transfer,0.0
T023236,C08207,P0382,2024-10-22 23:39:17,1,76.46,76.46,0,completed,credit_card,0.0
T028867,C01982,P0613,2024-10-23 00:13:21,2,38.11,76.22,0,pending,apple_pay,0.0
T038110,C07296,P0040,2024-10-23 00:13:29,1,11.91,11.91,0,completed,credit_card,4.63
T103019,C06606,P0506,2024-10-23 00:33:12,1,117.38,117.38,50,cancelled,credit_card,0.0
T093964,C08007,P0980,2024-10-23 00:43:42,3,4.88,14.64,0,completed,debit_card,8.13
T065858,C08269,P0931,2024-10-23 00:48:44,1,23.72,23.72,0,completed,apple_pay,9.6
T007228,C07369,P0750,2024-10-23 00:52:10,2,51.38,102.76,0,completed,google_pay,0.0
T093713,C07963,P0451,2024-10-23 01:35:07,1,8.38,8.38,0,completed,debit_card,8.71
T105308,C00517,P0575,2024-10-23 01:38:50,1,20.99,20.99,0,pending,credit_card,7.23
T109635,C05678,P0101,2024-10-23 01:45:57,1,163.49,163.49,5,cancelled,paypal,0.0
T000271,C08345,P0309,2024-10-23 01:46:20,3,53.32,159.96,0,pending,debit_card,0.0
T054432,C03642,P0676,2024-10-23 01:50:48,2,86.48,172.96,5,completed,debit_card,0.0
T104342,C09686,P0995,2024-10-23 01:54:07,2,33.3,66.6,25,completed,debit_card,0.0
T051869,C04295,P0202,2024-10-23 01:54:26,6,20.12,120.72,0,completed,credit_card,0.0
T119182,C00485,P0184,2024-10-23 01:58:47,3,271.38,814.13,10,completed,paypal,0.0
T064451,C08376,P0185,2024-10-23 02:06:13,1,290.35,290.35,0,refunded,credit_card,0.0
T077481,C00859,P0049,2024-10-23 02:06:48,1,22.15,22.15,40,completed,paypal,6.52
T070635,C00255,P0388,2024-10-23 02:21:42,1,34.25,34.25,0,completed,paypal,5.67
T079037,C00758,P0336,2024-10-23 03:02:51,1,49.71,49.71,0,completed,credit_card,4.3
T032343,C03272,P0614,2024-10-23 03:04:45,3,59.82,179.46,5,cancelled,bank_transfer,0.0
T017174,C06681,P0969,2024-10-23 03:08:51,1,43.57,43.57,0,completed,apple_pay,9.09
T090187,C04861,P0130,2024-10-23 03:15:34,1,56.05,56.05,10,refunded,credit_card,0.0
T027949,C03775,P0335,2024-10-23 04:01:08,1,60.84,60.84,0,completed,debit_card,0.0
T067959,C03885,P0465,2024-10-23 04:10:07,1,359.8,359.8,0,cancelled,debit_card,0.0
T105658,C04063,P0427,2024-10-23 04:15:56,1,6.58,6.58,50,completed,apple_pay,8.3
T035496,C07533,P0307,2024-10-23 04:20:40,1,53.78,53.78,0,refunded,credit_card,0.0
T079942,C05375,P0900,2024-10-23 04:22:27,2,85.41,170.83,30,completed,credit_card,0.0
T050538,C05292,P0382,2024-10-23 04:25:10,1,76.46,76.46,0,refunded,debit_card,0.0
T119007,C00662,P0720,2024-10-23 04:53:35,1,20.86,20.86,40,cancelled,credit_card,9.77
T089431,C00974,P0047,2024-10-23 04:59:18,1,35.22,35.22,0,pending,paypal,5.41
T083305,C00866,P0087,2024-10-23 05:30:03,2,67.02,134.04,0,completed,bank_transfer,0.0
T098526,C04763,P0156,2024-10-23 05:30:11,1,193.36,193.36,0,refunded,paypal,0.0
T048017,C09282,P0210,2024-10-23 05:30:41,4,10.65,42.6,0,refunded,debit_card,9.3
T087662,C08712,P0363,2024-10-23 05:33:56,1,43.06,43.06,0,completed,debit_card,7.53
T047466,C07817,P0226,2024-10-23 05:41:31,2,47.27,94.54,0,cancelled,credit_card,0.0
T061876,C00814,P0576,2024-10-23 05:56:36,4,42.41,169.64,0,completed,google_pay,0.0
T009056,C06543,P0043,2024-10-23 06:20:51,1,21.4,21.4,0,completed,paypal,6.33
T040326,C03557,P0809,2024-10-23 06:27:51,2,198.87,397.74,0,cancelled,credit_card,0.0
T080475,C07346,P0925,2024-10-23 06:31:54,1,22.43,22.43,0,refunded,debit_card,8.52
T068158,C03360,P0393,2024-10-23 06:41:42,1,24.26,24.26,0,completed,debit_card,7.2
T079626,C08776,P0822,2024-10-23 06:42:02,1,117.45,117.45,0,refunded,credit_card,0.0
T100743,C07424,P0604,2024-10-23 06:45:22,1,12.26,12.26,0,completed,debit_card,9.87
T028970,C02127,P0786,2024-10-23 06:47:53,2,21.0,42.0,0,completed,credit_card,5.89
T100580,C00061,P0156,2024-10-23 06:54:56,1,193.36,193.36,0,pending,debit_card,0.0
T063234,C05279,P0944,2024-10-23 06:55:52,1,55.34,55.34,0,completed,debit_card,0.0
T016417,C01409,P0668,2024-10-23 07:00:02,1,31.24,31.24,50,completed,credit_card,4.1
T090991,C05770,P0877,2024-10-23 07:06:20,3,15.08,45.23,5,completed,credit_card,8.27
T027024,C03674,P0664,2024-10-23 07:22:16,1,9.85,9.85,0,completed,paypal,4.33
T055195,C05298,P0056,2024-10-23 07:49:14,1,235.15,235.15,0,completed,debit_card,0.0
T037357,C04257,P0147,2024-10-23 07:57:55,1,59.61,59.61,10,completed,credit_card,0.0
T017530,C02874,P0197,2024-10-23 07:59:04,1,35.62,35.62,0,completed,apple_pay,6.86
T024383,C06111,P0112,2024-10-23 08:26:37,1,302.87,302.87,0,completed,paypal,0.0
T055263,C02953,P0251,2024-10-23 09:17:11,3,32.15,96.45,0,pending,credit_card,0.0
T025279,C01923,P0670,2024-10-23 09:20:41,1,3.21,3.21,30,completed,credit_card,8.58
T058121,C04388,P0854,2024-10-23 09:27:25,1,21.66,21.66,50,refunded,debit_card,7.55
T027877,C05818,P0472,2024-10-23 09:31:34,1,19.03,19.03,0,completed,google_pay,6.55
T019790,C08855,P0922,2024-10-23 09:36:08,2,141.17,282.34,0,pending,debit_card,0.0
T020043,C03020,P0161,2024-10-23 09:41:28,1,31.46,31.46,20,completed,credit_card,8.52
T047197,C07949,P0705,2024-10-23 09:56:45,1,38.46,38.46,20,completed,credit_card,7.64
T089563,C06762,P0401,2024-10-23 10:01:08,1,92.42,92.42,0,completed,credit_card,0.0
T117684,C06963,P0404,2024-10-23 10:04:56,1,45.79,45.79,0,completed,bank_transfer,8.11
T049551,C07564,P0265,2024-10-23 10:14:14,1,43.86,43.86,0,pending,apple_pay,5.93
T025810,C01137,P0812,2024-10-23 10:14:33,1,21.18,21.18,0,completed,credit_card,6.64
T119230,C07102,P0003,2024-10-23 11:04:32,1,179.9,179.9,0,completed,credit_card,0.0
T097567,C06603,P0972,2024-10-23 11:14:03,2,54.58,109.16,0,pending,paypal,0.0
T050267,C07003,P0176,2024-10-23 11:31:38,1,154.57,154.57,0,completed,credit_card,0.0
T032729,C03430,P0857,2024-10-23 11:40:40,1,13.24,13.24,0,completed,debit_card,8.34
T036397,C09751,P0376,2024-10-23 11:40:54,2,66.42,132.85,5,completed,google_pay,0.0
T089153,C06954,P0221,2024-10-23 11:42:47,3,73.06,219.18,0,cancelled,credit_card,0.0
T112881,C06216,P0784,2024-10-23 11:46:38,1,17.44,17.44,0,completed,debit_card,8.08
T075608,C06009,P0601,2024-10-23 11:52:08,1,33.55,33.55,50,completed,apple_pay,6.55
T043530,C08989,P0984,2024-10-23 11:57:26,1,113.47,113.47,0,completed,debit_card,0.0
T119509,C08791,P0329,2024-10-23 12:01:01,1,23.5,23.5,0,completed,credit_card,9.4
T015784,C09453,P0573,2024-10-23 12:10:18,5,168.25,841.25,0,completed,apple_pay,0.0
T065263,C03041,P0980,2024-10-23 12:19:39,2,4.88,9.76,0,pending,paypal,7.48
T029273,C08983,P0946,2024-10-23 12:22:17,4,37.38,149.52,30,completed,apple_pay,0.0
T074050,C03452,P0658,2024-10-23 12:23:20,1,85.97,85.97,0,cancelled,debit_card,0.0
T016287,C07956,P0571,2024-10-23 12:34:55,1,15.11,15.11,0,completed,paypal,4.04
T036265,C03930,P0521,2024-10-23 12:40:16,3,29.83,89.49,0,completed,debit_card,0.0
T041419,C07167,P0515,2024-10-23 12:40:25,1,31.08,31.08,50,completed,credit_card,8.5
T007404,C02209,P0579,2024-10-23 12:42:51,3,32.1,96.29,20,completed,paypal,0.0
T052810,C05395,P0960,2024-10-23 12:45:59,2,288.46,576.93,30,pending,google_pay,0.0
T068724,C01794,P0466,2024-10-23 13:17:38,5,48.14,240.7,0,completed,credit_card,0.0
T108310,C01411,P0293,2024-10-23 13:32:47,5,14.24,71.2,0,completed,credit_card,0.0
T007373,C04956,P0596,2024-10-23 13:38:38,8,19.12,152.99,30,completed,google_pay,0.0
T016035,C00500,P0100,2024-10-23 13:41:11,1,23.7,23.7,0,completed,credit_card,4.67
T094781,C01722,P0534,2024-10-23 13:44:48,1,10.83,10.83,10,completed,bank_transfer,9.32
T071375,C06171,P0638,2024-10-23 13:50:20,3,24.2,72.6,0,completed,debit_card,0.0
T102891,C09800,P0183,2024-10-23 13:54:15,2,122.74,245.48,0,cancelled,debit_card,0.0
T021049,C07544,P0350,2024-10-23 13:59:10,1,32.57,32.57,0,refunded,credit_card,4.95
T102448,C03180,P0779,2024-10-23 14:18:09,1,19.82,19.82,20,completed,google_pay,7.82
T111844,C07730,P0884,2024-10-23 14:23:40,1,25.52,25.52,0,cancelled,debit_card,9.16
T040896,C03745,P0841,2024-10-23 14:30:35,5,17.95,89.75,0,completed,debit_card,0.0
T004036,C03870,P0403,2024-10-23 14:35:34,2,37.76,75.52,0,cancelled,paypal,0.0
T053411,C00338,P0721,2024-10-23 14:39:55,2,21.46,42.91,50,refunded,debit_card,9.82
T001388,C00173,P0617,2024-10-23 14:42:10,1,38.44,38.44,0,cancelled,credit_card,8.83
T049157,C09742,P0223,2024-10-23 15:02:25,2,13.72,27.44,0,pending,debit_card,9.41
T075772,C00878,P0566,2024-10-23 15:07:04,1,201.14,201.14,20,pending,credit_card,0.0
T033675,C05800,P0303,2024-10-23 15:14:17,4,74.69,298.76,5,completed,debit_card,0.0
T066622,C03052,P0012,2024-10-23 15:39:39,1,75.31,75.31,0,cancelled,paypal,0.0
T113428,C07593,P0621,2024-10-23 15:40:14,1,30.73,30.73,0,cancelled,google_pay,5.4
T118247,C08449,P0918,2024-10-23 15:48:10,2,145.26,290.52,10,completed,google_pay,0.0
T000548,C00816,P0691,2024-10-23 16:01:44,1,23.3,23.3,0,completed,apple_pay,9.77
T010455,C03587,P0282,2024-10-23 16:05:33,1,53.92,53.92,0,pending,credit_card,0.0
T058240,C01932,P0670,2024-10-23 16:17:24,1,3.21,3.21,30,cancelled,paypal,5.21
